File_Path,Original_Text,Target_Translation
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Serdar_JustAMom_Sub.json,Just a moment.,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Serdar_Relax_Sub.json,"Relax, Evgeniy.",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Serdar_ToLifeApo_Sub.json,To life!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Serdar_YesYes_Sub.json,"Yes, yes. I'm on my way.",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_AreSerious_Sub.json,"Are you serious, Serdar?",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_ButWait_Sub.json,But wait for us!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_DamnMutants_Sub.json,Damn mutants!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_DontLeave_Sub.json,Don't leave us hanging.,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_Evgeniy_Sub.json,Evgeniy!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_GrabExplosive_Sub.json,"Grab the explosive, Serdar.",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_GreatStuff_Sub.json,"Ah, great stuff.",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_HeyGenghis_Sub.json,"Hey Genghis Khan, pick up the explosive!",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_ICantHold_Sub.json,"I can't hold out forever, Serdar!",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_ImOnIt_Sub.json,I'm on it.,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_IWont_Sub.json,I won't die today.,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_Kuzmich_Sub.json,Kuzmich!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_LetsGo_Sub.json,Let's go!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_NotLikeThis_Sub.json,We can't let them take Polyanka!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_NowSerdar_Sub.json,"Now, Serdar! Go!",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_OhGreat_Sub.json,"Oh great Khan, go and grab a bottle.",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_Okay_Sub.json,"O-Okay. got that, let's go!",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_OverrunNo_Sub.json,No!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_OverrunShit_Sub.json,Shit!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_Plant_Sub.json,Plant the explosive!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_SerdarGrab_Sub.json,"Serdar, grab the explosive.",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_SerdarIm_Sub.json,"Serdar, I'm waiting for you!",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_ShockNo_Sub.json,No!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_SupportSouth_Sub.json,But they can't hold the south entrance!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_SupportSouth_Sub.json,We've got to do something!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_TheExplosive_Sub.json,"The explosive, over there. Grab it.",
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_TheyFlanked_Sub.json,They flanked us! The station is a bloodbath!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_ToLife_Sub.json,To life!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_Wait_Sub.json,Wait!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_WaitForUs_Sub.json,Wait for us!,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_WhatAre_Sub.json,What are you waiting for!?,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_WhereRest_Sub.json,Where's the rest?,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_WomenAndChildren_Sub.json,We took the women and children out through the side passages...,
Impact\Content\Maps\Chapters\Chapter00\Sequences\Ch00_RNPCE_Prologue_Sergey_YeahEndAlone_Sub.json,Yeah! Or you'll just end up all alone.,
Impact\Content\Maps\Chapters\Chapter01\Ch01_CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100YardGuard_BeSafe_Sub.json,"Be safe, Serdar.",
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_ButWhenThe_Sub.json,"But when the entire world gets immersed in the dark, you can’t avoid it any longer.",
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_ButWhenThe_Sub.json,You can only embrace it.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_ButWhenThe_Sub.json,And it will take all your courage and patience to keep looking.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_DoWeRely_Sub.json,Do we rely on our eyes too much?,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_DoWeRely_Sub.json,"Are we too convinced that the things we can see are real,",
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_DoWeRely_Sub.json,and those we can’t see are not?,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_DoWeRely_Sub.json,What’s true darkness?,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_DoWeRely_Sub.json,And what’s true blindness?,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_DoWeRely_Sub.json,Open your eyes and you shall see.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_ItTheUnspeakable_Sub.json,It’s the unspeakable that scares us.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_ItTheUnspeakable_Sub.json,The unspeakable that the darkness holds within.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_ItTheUnspeakable_Sub.json,It’s the acid that corrodes the limits of the world we think we know.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_OrShallYou_Sub.json,Or you shall not?,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_OrShallYou_Sub.json,Sometimes one must get into an utter darkness in order to begin to see.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_PossessionL2\Ch01_CUT_Intro_OldKhan_WeAvoidThe_Sub.json,We avoid the darkness because it hides things that may be too horrible for us even to imagine.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100_Yard_Guard_DHuhWhat_Sub.json,Déjà vu huh?,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100_Yard_Guard_DHuhWhat_Sub.json,Isn’t that what they call it when you experience a memory from a past life?,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100_Yard_Guard_HeInThere_Sub.json,He-llo?? Serdar?,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100_Yard_Guard_HeInThere_Sub.json,Anybody in there??,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100_Yard_Guard_IfYouSay_Sub.json,If you say so...,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100_Yard_Guard_OhSorry_Sub.json,"Oh, I’m sorry. Of course...",
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100_Yard_Guard_TurnTheKey_Sub.json,Turn the key to start the trolley.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100_Yard_Guard_WhoaDonYet_Sub.json,"Are you ok? I've been yelling at you, but you just kept standing there,",
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100_Yard_Guard_WhoaDonYet_Sub.json,staring off into space.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100_Yard_Guard_WhoaDonYet_Sub.json,Vlad thought you were one of those bogeymen the Exhibition guys were babbling about.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_100_Yard_Guard_WhoaDonYet_Sub.json,Almost shot you!,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_Serdar_IBeAlright_Sub.json,I’ll be alright.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_Serdar_IPerfectlyFine_Sub.json,I'm fine.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_Serdar_IPerfectlyFine_Sub.json,I just had the strangest feeling of déjà vu for a moment.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_Serdar_NowIfYou_Sub.json,Now if you don’t mind?,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_Serdar_NowIfYou_Sub.json,I’d like to get back home.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_Serdar_PastLifeMisfiring_Sub.json,Past life?! Pfff!,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_Serdar_PastLifeMisfiring_Sub.json,It’s a misfiring of electrical discharges in your brain causing an illusion.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_Serdar_PastLifeMisfiring_Sub.json,Nothing more.,
Impact\Content\Maps\Chapters\Chapter01\CUT_Intro\Intro_Reality\Ch01_TRAV_ToMushroomFarm_Serdar_WhaSorrySay_Sub.json,"Wha-what? I'm sorry, did you say something?",
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\CallOutToYana03\Ch01_EXPL_CloseWaterValves_CallOutToYana03_Serdar_TooMuchNoise_Sub.json,She obviously can't hear me.,
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\CallOutToYana03\Ch01_EXPL_CloseWaterValves_CallOutToYana03_Serdar_Yana_Sub.json,Yana!,
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\JumpTutorial\Ch01_EXPL_CloseWaterValves_Man_Jump_Sub.json,Dr. Iskanderov.,
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\JumpTutorial\Ch01_EXPL_CloseWaterValves_Man_Jump_Sub.json,"Sorry if you have to jump across the catwalk, but...",
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\JumpTutorial\Ch01_EXPL_CloseWaterValves_Man_Jump_Sub.json,you can imagine who you have to thank for that one.,
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\MaxWalking\Ch02_TRAV_ToMedsStorage_Max_Nudge_DoIReally_Sub.json,Do I really have to explain how to turn a handle to you??,
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\SteamPuzzle\Ch01_EXPL_CloseWaterValves_Woman_CallOut_Sub.json,"Quite the mess your wife made, doc!",
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\SteamPuzzle\Ch01_EXPL_CloseWaterValves_Woman_CallToAction_Sub.json,"Climb down that ladder and help us clean it up, perhaps?",
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\SteamPuzzle\Ch01_EXPL_CloseWaterValves_Woman_HintOneMore_Sub.json,Great! There should be one more valve!,
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\SteamPuzzle\Ch01_EXPL_CloseWaterValves_Woman_HintOneMoreDownstairs_Sub.json,There might be a valve downstairs.,
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\SteamPuzzle\Ch01_EXPL_CloseWaterValves_Woman_PositiveFeedback_Sub.json,That's doing it.,
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\SteamPuzzle\Ch01_EXPL_CloseWaterValves_Woman_PositiveFeedback_Sub.json,Keep it up.,
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\SteamPuzzle\Ch01_EXPL_CloseWaterValves_Woman_ReducePressure_Sub.json,"Unless we cut the pressure to these pipes,",
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\SteamPuzzle\Ch01_EXPL_CloseWaterValves_Woman_ReducePressure_Sub.json,one of these leaks is going to roast someone alive!,
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\SteamPuzzle\Ch01_EXPL_CloseWaterValves_Woman_UnderControl_Sub.json,That's it! Thank you!,
Impact\Content\Maps\Chapters\Chapter01\EXPL_CloseWaterValves\SteamPuzzle\Ch01_EXPL_CloseWaterValves_Woman_UnderControl_Sub.json,We have it under control now!,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act01Reminder_02_Sub.json,SERDAR. CLOSE THE VALVE!,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act01Reminder_03_Sub.json,What's with you?? Just shut the fucking valve!!,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act01Reminder_04_Sub.json,Shut it off already!,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,"I gotta go. Max, out.",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,You want to switch jobs?,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,"Maybe you should chase runaways and assholes all day,",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,and let me run around playing doctor for a while.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,"I've got a very healthy list of people I'd like to stab with a needle, let me tell you.",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,Don't even start.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,You and your wife are not my favorite people right about now.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,"'Has something happened', he asks.",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,"If by 'something', do you mean, 'did your wife destroy our mushroom farm",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,because she heard the voice of her dead son again'?,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,"Because if so, then yes: something happened.",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,She's a lot better than our mushroom farm.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,"SHUT IT OFF, SHUT IT OFF!",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_01_Sub.json,CLOSE THE DAMN VALVE!,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_02_Sub.json,Five years to build this steam system.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_02_Sub.json,Hundreds of issues to consider.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_02_Sub.json,You know what scenario never came up?,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_02_Sub.json,'What if you can't hear the voices of the DEAD inside your pipes'!!,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_02_Sub.json,"Yeah well, you've promised 500 times already.",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_02_Sub.json,"I'm up to my eyeballs in bullshit today so I don't need any more, OK?!",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_02_Sub.json,Sorry. Go; go check on your wife.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_02_Sub.json,"But then, you come see me.",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_02_Sub.json,"Friend or not, this station is my wife.",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Act_02_Sub.json,This has to be the end of it.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Fail_01_Sub.json,"Great, a doctor who won't get his hand dirty.",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Fail_01_Sub.json,"That's a week's worth of water GONE, you know that??",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Intro_01_Sub.json,I don't care if you boarded up every piss hole out of this place,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Intro_01_Sub.json,"with your own two hands, you check them again!",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Intro_01_Sub.json,That girl had to go somewhere!,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_IntroReminder_01_Sub.json,No. We’ve been over this.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_IntroReminder_01_Sub.json,"Look, I don’t care!",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_IntroReminder_01_Sub.json,Yeah yeah yeah... Sure.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_IntroReminder_01_Sub.json,Fine.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_IntroReminder_02_Sub.json,Right.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_IntroReminder_02_Sub.json,I've said no!,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_IntroReminder_02_Sub.json,What?,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_IntroReminder_03_Sub.json,Just do it!,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_IntroReminder_03_Sub.json,Uh-huh.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Max_Succeed_01_Sub.json,Fuck! And there's more in there where that came from!,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Serdar_IDonDoing_Sub.json,I don't understand - Yana was doing so well.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Serdar_IDonDoing_Sub.json,I'll take care of it. I promise.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Serdar_OhNoAlright_Sub.json,Oh no... is she alright?,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Serdar_YanaSomethingHappened_Sub.json,Yana?? Has something happened?,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxIncidentYana\MaxIncidentYana_L2\Ch01_RNPCE_MaxIncidentYana_Serdar_YouMayNeed_ALT_Sub.json,I think you may want to work on your bedside manner.,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxSendsYouOff\MaxSendsYouOff_L2\Ch01_RNPCE_MaxSendsYouOff_Max_CheckOnYana_01_Sub.json,Hey Serdar!,
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxSendsYouOff\MaxSendsYouOff_L2\Ch01_RNPCE_MaxSendsYouOff_Max_GiveGun_01_Sub.json,"Stick it to your shoulder, like this.",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxSendsYouOff\MaxSendsYouOff_L2\Ch01_RNPCE_MaxSendsYouOff_Max_GiveGun_01_Sub.json,"Voice-activated. State of the art, when there WAS a state of the art.",
Impact\Content\Maps\Chapters\Chapter01\RNPCE_MaxSendsYouOff\MaxSendsYouOff_L2\Ch01_RNPCE_MaxSendsYouOff_Max_GiveGun_01_Sub.json,"""It's almost like living in the future...""",
